spotid	spotname	geo-coordinates
463445	Capital One Bank	40.7465717	-74.00114545
739909	Atlantic Theater	40.7439322	-74.0017358
6337107	Istanbul Grill	40.740290794	-74.003337622
195563	The Vidon	40.74114685	-74.00286975
7283863	La Ripaille	40.737207206	-74.005516952
293079	Grand Sichuan	40.747013576	-74.0010447737
297451	Abingdon Square Park	40.7372462333	-74.0054466167
1135997	La Cucina	40.7520172454	-74.0012283325
628037	Christ Hospital	40.7346083964	-74.0503299236
633270	Mappomondo	40.7370382504	-74.0055576816
103737	Canis Minor	40.7275009155	-74.0321121216
453817	Thai Chai Yo Restaurant	40.7475216358	-74.0008999106
1186799	Linda Gross Theater (Atlantic Theater Company)	40.74414585	-74.00152635
6379156	Memphis Downtown NYC	40.73416554	-74.008490505
1324120	El Quinto Pino	40.7472663562	-74.0008900106
6781807	Lievito Pizzeria	40.7364299079	-74.0060191749
114273	Turks & Frogs	40.7353391333	-74.0071051333
7188082	Kedean's Generation Tours	40.7702	-74.02583
6572355	Little Cheese Pub	40.7462068557	-74.0010124227
3798701	Brats	40.746211	-74.000989
7483541	Charles Gourmet Produce	40.734110185	-74.008475665
309671	Dunkin' Donuts	40.768698	-74.0401774
1009399	London Towne Houses	40.74547605	-74.0011101833
12614	The Spotted Pig	40.7356482703	-74.0067185437
5106351	United Cityscapes	40.737400627	-74.005101793
194456	Zampa	40.7392790673	-74.0037004648
102411	Grand Sichuan	40.7473494768	-74.0008061373
754098	Busstop	40.73675054	-74.0056402
7061498	Waterfront bicycle shop 	40.732843261	-74.010120993
645051	Lukoil Greenwich Village	40.73957815	-74.0034895833
1238683	Kiku Sushi	40.747573959	-74.0007734299
5916350	Rockys Pizza	40.740195529	-74.003110225
832577	Livestream HQ	40.7403183303	-74.0030370437
837242	Livestream	40.7415014157	-74.0024173299
1287009	30 Horatio	40.7387774445	-74.003994407
535129	Arcadia	40.74237215	-74.00201106
3205714	West Side Tavern	40.7461434002	-74.0009182692
3257664	Casa La Femme	40.734116082	-74.008349749
1000077	The Hub Station	40.7342557	-74.0081722667
408439	RiN Thai Cuisine	40.7461198612	-74.0009040899
1541044	Smorgas Chef	40.73494	-74.00735
3642864	BN.com	40.74100021	-74.002602399
7489910	The Lot On Tap	40.751755059	-74.000913155
59417	The UPS Store	40.7276061833	-74.0344938
1445830	Alpha Fusion	40.742599	-74.001869
416782	Westside Tavern	40.7468114	-74.0007752167
293440	Txikito	40.7476226333	-74.0006823167
46988	Bleecker Playground	40.7365609	-74.0056838
7164203	Bongo	40.732852364	-74.009957314
584751	August	40.73664474	-74.00558531
287312	Co.	40.7472889833	-74.0006850833
7395304	Henley on Hudson	40.768256723	-74.016523361
123333	Chocolate Bar NYC	40.7378211778	-74.0045867319
5892024	Crumpler Bags	40.73863395	-74.003973667
2786707	Eastha 	40.727231272	-74.031051897
198427	Bus Stop Cafe	40.7369134333	-74.0053040667
68727	Co.	40.74712515	-74.0006600333
816551	Courtyard Jersey City Newport	40.7274488314	-74.0338545844
790266	Deutsch Inc	40.7413928209	-74.0022913352
1125791	La Bonbonniere	40.73781775	-74.0045079833
37814	BN.com (Barnes & Noble)	40.7400991713	-74.0029600829
1218895	The Upholstery Store	40.736152	-74.005907
172079	Dublin 6	40.7363032177	-74.0057597851
1438948	165 Christopher Street	40.733318784	-74.009112918
762461	Hudson River Bike Path	40.7323876167	-74.0104355
676302	Gaslight	40.7394681178	-74.0032941673
499039	Bonsignour	40.7380170337	-74.0042961023
2361372	Mappamondo	40.7370309945	-74.005086422
1424795	The Inkpad	40.737682333	-74.004550658
7567628	Goldcrest Post	40.7360879	-74.0058831
487584	The Place	40.73824644	-74.0040484
830471	Callen-Lorde	40.74305981	-74.00143808
71825	Tavern On Jane	40.7380530739	-74.0041793386
6659867	Michael Kors	40.73518538	-74.00675272
6659866	Michael Kors	40.73518538	-74.00675272
6562491	Little Marc Jacobs	40.73518538	-74.00675272
1326275	James G. Rong DDS	40.7305181	-74.0447787
555013	White Columns	40.73889672	-74.0035727
485616	Braeburn	40.73509203	-74.0068467809
7204919	Nasty Pig	40.74366796	-74.00122094
1013637	Babo Teahouse	40.7271363672	-74.0322592802
1452751	Anfora	40.7378923332	-74.004254206
164424	Corner Bistro	40.73850238	-74.00378865
276073	Kawa Sushi	40.73838949	-74.00386387
6504596	NYC Lab School	40.74329882	-74.00127965
144269	Philip Marie	40.735868471	-74.0059641443
2407331	Aria Wine Bar	40.735111	-74.006736
433817	Tequila Chito's	40.7460355915	-74.0005671913
1042241	James Beard House	40.73841273	-74.00381278
2944306	Rimington Trophy - College Football Center Award	40.75610226	-74.00194323
163249	'sNice	40.738057734	-74.0040623835
844358	Chelsea Park Playground	40.7496675833	-74.0003230833
280608	Dell' Anima	40.73837381	-74.00382268
502920	Johnnys Bar	40.73845404	-74.0037533
867976	Chelsea Lodge	40.7437098	-74.0010952833
6787812	Shoegasm	40.739428522	-74.003092196
131178	F.S.C. Barber	40.7388306255	-74.0034805786
304550	Scorpio Unisex Hairdressers	40.7707453833	-74.0290574667
2160024	August Restaurant	40.73813837	-74.00396651
316827	Bar And Books	40.73851633	-74.00368416
772957	Pasita	40.7386542474	-74.0035862543
594091	Li-Lac Chocolates	40.7380471586	-74.0040189028
628893	Rockbar	40.7326653766	-74.0096783638
59350	Bank Of America	40.7272859667	-74.03438975
429960	Murray's Bagels	40.74184656	-74.00176411
389852	Cola's	40.74184656	-74.00176411
1183151	P.S.11	40.7445808948	-74.0008005637
6967573	NYC taxi	40.747796083	-74.000279383
2902776	100 Town Square Place	40.7271368088	-74.0332496166
1187160	Cherry Pit Theatre	40.73583543	-74.00588852
5412032	SunGard	40.727313	-74.034682
214788	Blue Ginger	40.7408706333	-74.0022181333
2692484	Experience Spa & Salon	40.727034417	-74.032256767
965997	The Center	40.73856794	-74.00360721
59774	Cubby Hole	40.7381167	-74.0039033
2837676	Riverside Residences	40.726969883	-74.031698417
1250904	Save khaki	40.73857086	-74.00356715
1245428	American Railway Supply Building	40.734035433	-74.00777365
1242193	Macy's	40.7281726666	-74.0390158353
316442	Cafe Cluny	40.7380445006	-74.0039215737
7101693	CVS	40.739941247	-74.002661705
5892900	Caliu	40.735401	-74.006235
1531215	Dell Annima 	40.73864299	-74.00347054
7575644	Lincoln Tunnel	40.75246852	-74.0005483
1289864	Village Pizza	40.7392124456	-74.0030793247
934294	Bank Of America	40.74296319	-74.0011931
81048	Cafe Panino Mucho Giusto	40.7353400629	-74.0062344074
258635	Rocking Horse Mexican Cafe	40.7429378	-74.00116968
893201	Wendy's	40.7664823858	-74.0466349575
1183152	P.S.11	40.7439013522	-74.0008351691
7432168	New York Meditation Center	40.733567359	-74.008213262
787955	Suenos Restaurant	40.74208765	-74.0014858
609434	Mojo Coffee, Inc.	40.7342224116	-74.0073852606
1122703	Chelsea Gourmet Deli Inc	40.7413673	-74.0017822333
383010	Dunkin' Donuts	40.7340841249	-74.05084216
997041	AETN	40.7403437624	-74.0022975242
6707656	The Whelan Residence	40.742299799	-74.001354739
512420	Kaas Glassworks	40.7350348405	-74.0064454478
924956	Energy Kitchen	40.7418967924	-74.001518831
6622979	Spasso	40.7352609838	-74.0062046558
658318	Casa Havana	40.7430287	-74.00106441
717964	Gristedes	40.74694168	-74.00013953
59233	Jacob K. Javits Convention Center	40.7578308137	-74.0025490522
91244	Grounded	40.7382450758	-74.003594377
1543270	Cupcake Salon	40.7277023792	-74.0376645327
133542	Art Bar	40.7383394728	-74.0035247093
7555832	Penton Media Inc. Global Headquarters. New York, NY	40.7421559	-74.0013836
69475	The White Horse Tavern	40.7354812299	-74.0059391767
6918426	sbarro	40.727714933	-74.037831967
1042049	Coopy's Den	40.7374275855	-74.0041731035
214776	Mary Ann's Chelsea Mexican	40.7411003833	-74.0018226667
362856	14th Street—Eighth Avenue Station	40.7397705376	-74.002532959
6448431	180 Barrow	40.7320716004	-74.0100991238
115598	Jake's Saloon	40.7270639651	-74.0344960598
1369815	Blue Ginger	40.7407006009	-74.001991373
7134358	Lulu's Cake Boutique	40.740967449	-74.001838785
7588715	HSBC	40.740071311	-74.002318382
616767	WXOU Radio Bar	40.7354739074	-74.0058443775
1597585	Lotus Salon	40.734068724	-74.007322745
7209582	Think Coffee 	40.739441	-74.002641
7617003	Seeds Of Peace	40.746210127	-74.00008482
323636	Hudson Sushi West	40.7354050995	-74.0058374405
923984	121 Charles Street	40.7344540752	-74.0068324491
1110696	Nickel	40.73953905	-74.0025233833
3139865	Tabboule Grill	40.727621913	-74.0379703045
927070	chase bank	40.74027602	-74.0020896
37597	Pad Thai Noodle Lounge	40.7407705896	-74.0018161234
68587	Pepe Verde	40.7351671367	-74.0060067273
7616744	Starbucks Coffee	40.739347826	-74.0026080608
234084	Château Kushi	40.7352872206	-74.0058642626
232484	Crispo	40.73943722	-74.00252908
1027178	Quest Diagnostics	40.740836	-74.00174
497881	El Idolo	40.7397558	-74.00232715
416873	Muzungu Cellar	40.7470460333	-73.9998494333
534973	August	40.73455572	-74.00657296
1155573	Muscle Maker Grill	40.740104822	-74.0020901123
556816	The Center	40.73955953	-74.00240707
576668	Nike NY	40.7407407776	-74.0017435941
2692454	Pacific Building	40.726629233	-74.03195585
1472002	New York Daily News	40.752373481	-74.000098302
530469	North Village Wine & Liquor	40.7396821307	-74.0023285647
826827	The Other Room	40.73573899	-74.00533795
335569	CarePlus CVS Pharmacy	40.74112275	-74.0015416833
462728	Chipotle	40.7420059862	-74.0011382103
235390	Jackson Square	40.73886275	-74.0028317167
190031	Cosi	40.72683256	-74.03411388
1045197	La Taza de Oro	40.740206562	-74.0020058216
1050103	Sears	40.7274539008	-74.0376484394
214798	Mezza Luna Pizza & Restaurant	40.7402497775	-74.0019772962
339070	Banana Republic	40.7407908252	-74.0016825569
611351	WebMD	40.740826676	-74.0016612745
7184858	Charles Nolan	40.73853319	-74.00302106
2692469	Newport Flowers	40.726615067	-74.032183433
46398	Biography Bookshop	40.7359310667	-74.0051143833
5234248	Lovely Bride 	40.73726036	-74.00396262
118770	Le Pain Quotidien	40.735125	-74.005902
1000731	The duane reader	40.7412740132	-74.0014212998
342095	Smörgås Chef	40.7377458667	-74.0035655
7496417	Surya	40.741264362	-74.001419145
7611786	NYC Tow Pound	40.760065655	-74.003648758
3016699	Bookmarc	40.7359206676	-74.0050971508
390209	North Village Deli Emporium	40.7396261333	-74.0022858833
475260	Vynl	40.7404940183	-74.0017819405
425062	Swich	40.7405424208	-74.0017553555
846838	Gaetana's	40.73544108	-74.0055291
6673969	Nooch	40.741533664	-74.001259395
173822	Starbucks	40.72679144	-74.03430896
848588	Schroeder Lofts	40.7294858512	-74.0440411486
610986	Citibank	40.7463383667	-73.9998078333
6505857	MEKA World House	40.73351496	-74.00762766
419729	Komegashi too	40.7267667	-74.03419929
818050	BJ's	40.72818785	-74.04063642
2902893	Hudson River Waterfront Walkway	40.7264457055	-74.0301382542
3197952	Lefrak Point Lighthouse	40.726444817	-74.030537133
7586008	Grounded	40.738079006	-74.003220398
422202	Chelsea Ristorante	40.74104106	-74.00142216
530454	Associated Super Market	40.7395003333	-74.0022606
7323775	Finish Line	40.727587327	-74.038685435
6918009	Brookstone	40.727586489	-74.038689301
6630103	Kay Jewelers	40.727462358	-74.038196315
757775	Jamba Juice Co	40.74637991	-73.99972528
866055	Brooklyn Industries	40.74284523	-74.0006206
1468562	ContesaRockHair	40.734603333	-74.006266433
2784911	Asociación Tepeyac de Nueva York	40.739598383	-74.002164628
22806	Magnolia Bakery, Downtown	40.7358847426	-74.0049684048
163433	Newport Financial Center	40.72671532	-74.03429067
214757	New York Sports Club	40.7410761167	-74.0013610333
6756923	Sharappe	40.736722622	-74.004215552
93197	Starbucks Coffee	40.7411213928	-74.0013342288
1000043	Bayard's Ale House	40.7344095333	-74.0064577333
83352	Flight 151	40.7418673833	-74.0009916333
87781	Bond No. 9 NYC	40.735822755	-74.0050140023
6604690	Lilac	40.7304146	-74.0122097
152249	Pavonia-Newport PATH Station	40.7267546702	-74.0346872807
230384	Paradise Cafe	40.7415735167	-74.0011005167
304467	Bayard's Ale House	40.7338075	-74.0071097
302630	Pure Dark	40.7338075	-74.0071097
1558343	LensCrafters	40.727421196	-74.038237199
389855	Cola's	40.7415352826	-74.0011019707
140205	Malatesta	40.7328008078	-74.008365882
2692359	Capital One Bank	40.72669805	-74.034433483
2465827	Newport Town Square	40.726551933	-74.0332455
628732	Sweet Life Cafe	40.7335495833	-74.0073823833
304546	Fiji Food Store	40.77135755	-74.0302109167
1249799	Gascogne Restaurant	40.741589093	-74.001035047
5328822	Hudson River	40.7265920574	-74.0245485306
1225347	Atlantic Stage 2	40.74280089	-74.00053793
7398094	Jack Spade - Bleecker Street	40.735884743	-74.004850388
2894752	West 10th St & Greenwich St	40.7336572181	-74.0072000027
1347016	Club 57	40.74280291	-74.00051283
683025	RF Lounge	40.7343157276	-74.0064167976
459332	Jon Crib	40.74625629	-73.99961024
472639	Moonstruck Diner Restaurant	40.7466253	-73.99955672
1340087	Pauly's Fire Escape	40.74278873	-74.00050318
1072768	Cola's	40.74278873	-74.00050318
125645	Slice	40.7346088911	-74.0060758137
1007377	McKenna's Pub	40.7395960929	-74.0020071988
28213	Brown Brothers Harriman	40.7268928908	-74.0361356735
1136469	Pad Thai	40.74277204	-74.00047969
1303408	Nooch	40.74277204	-74.00047969
375624	Nicholas Robinson Gallery	40.74043774	-74.00151735
1443370	PSAV NY 	40.7542467836	-74.0002155304
343520	Shell	40.72781574	-74.04011446
1181803	Original Roys	40.7420832622	-74.0007183056
305004	Pars Persian	40.74569487	-73.99963831
668684	Room Service Restaurant	40.7425008497	-74.0005449615
201025	GYM Sportsbar	40.7425530435	-74.0005221552
6971694	Classic Nails	40.726519167	-74.0338892
6971682	Fresca Gourmet Market	40.726519167	-74.0338892
347723	Silom Thai	40.7418774212	-74.0007903227
1096800	Colonial House Inn	40.744944	-73.999781
682875	Riley's	40.736908543	-74.003821483
2152709	Le Grainne Cafe	40.74278724	-74.00041425
416789	Joyce Theater	40.7428405667	-74.0003836167
6244649	Moonbase Alpha	40.729038938	-74.043637906
6336402	SNAP (Sports Nightlife And Pastime)	40.739388	-74.002027
914821	American Apparel	40.7431927757	-74.0002369881
639240	Thirteen HQ	40.7542766405	-74.0001497701
746239	Rainbows& Triangles	40.7432869	-74.0001926667
487580	Trinity Grace Church	40.7449920388	-73.9997046205
6745712	Gourmet 157	40.732692388	-74.008185452
2837698	Southhampton Residences	40.726217117	-74.031122617
798397	East of Eighth Restaurant	40.74611425	-73.99946653
7180127	The Meadow	40.7340488443	-74.0064640541
1051217	Urban Zen	40.73368215	-74.00688529
2328786	FYE	40.7270264626	-74.0375036001
6918326	Frederick's of Hollywood	40.727056317	-74.037647
565795	Universal Gear	40.74083244	-74.00113141
2692414	University of Phoenix	40.72637725	-74.033622283
3889927	Dunkin' Donuts (Rt1-9)	40.7682534522	-74.044790843
6801826	Golden Wok	40.732560011	-74.008268061
537418	Alma Matthews House	40.7360759963	-74.0043731242
7238718	foursquare HQ - West Village	40.737713648	-74.00302645
5379522	Mexicana Mama	40.734310516	-74.006114088
2692229	Cinnabon	40.726974263	-74.037387571
6735366	Wings Theatre	40.732609307	-74.008176714
220737	Gaetana's	40.7328189282	-74.0078946
27867	West Midtown Ferry Terminal	40.760423223	-74.0033483505
3402835	The Darby	40.739422	-74.001864
7617267	Petland Discounts	40.7455785537	-73.9994649651
3545707	Cafe Minerva	40.73694915	-74.0035851
817785	Marc Jacobs Men	40.7368861875	-74.0036362617
27296	The Viceroy	40.7419287333	-74.00057025
648197	Powered, Inc.	40.74119883	-74.00089544
999216	Pier 78	40.76003535	-74.00302065
637049	Spring Joy aka Wonderful Grill	40.7424693244	-74.0003442764
6918488	Maggie Moo's	40.726904542	-74.037183059
3561074	Verizon Wireless	40.726949411	-74.037411525
710344	Robert Marc	40.7353995441	-74.004933383
1251243	The Clip Joint	40.72705554	-74.03792762
1183675	Nisos Restaurant	40.7426809554	-74.0002451725
37090	Rich Dude's House	40.7361456917	-74.0041991275
492984	Gaslight	40.7395078	-74.0017351
58186	Marc By Marc Jacobs	40.73542005	-74.0048672667
7189380	Saint Pau's German Church	40.745273902	-73.999464804
927815	Ready To Eat	40.7340377833	-74.0062999833
133376	Park Ave Bar & Grill	40.7710544667	-74.0223439667
213545	Chelsea Square Restaurant	40.74629175	-73.99927234
33848	Cuba Cafe	40.7435015907	-73.9999192545
549534	Lasagna Ristorante	40.7434955917	-73.9999180145
576368	Party Rooftop on 525	40.734055	-74.006267
497755	The Other Gracie Mansion	40.737615901	-74.0029644845
187097	Citi Group - Jersey City	40.72641211	-74.03471529
3561230	Taste of India	40.727096	-74.038334983
590810	Nisos Restaurant	40.7425937269	-74.0002056291
561161	Pinkberry	40.7425795342	-74.0002086682
1458181	Marc By Marc Jacobs Accesories	40.735310175	-74.004912522
2692169	Panda Express	40.727014257	-74.0380198
2691998	Popeye's Chicken & Biscuits	40.727014257	-74.0380198
2001157	GRM	40.73055	-74.04722
7073888	Broadway Hair Care	40.726995075	-74.037947723
1530903	AMC Loews Newport Centre 11	40.726995075	-74.037947723
6600814	Duane Reade	40.74088281	-74.0009309
1099230	The New French	40.7337647333	-74.0065298333
235349	Mxyplyzyk	40.7386695802	-74.0021825914
459292	SVA Theatre	40.7455266	-73.99934375
7566454	The Disney Store	40.726918684	-74.037689531
179707	Deutsch	40.74147331	-74.00063025
488091	Le Granier	40.74567341	-73.99930638
1009560	Home of Cheers	40.7420341833	-74.0003857667
469435	Better Burger	40.7429785805	-74.0000235999
344741	Casa Havana	40.743193092	-73.9999490921
1080249	241 W. 13th St. Apt	40.7394517214	-74.0016705016
4069591	Taco Bell	40.726977069	-74.038045446
1360485	Crepe Crepe	40.726977873	-74.038053913
433605	Cowgirl Hall of Fame	40.7338655333	-74.0063513833
4756863	Donatella	40.743029	-73.999968
1323976	Newport Mall Food Court	40.7269084454	-74.0378093719
